school_id,item_id,item_name,user_uid,question_id,position_number,answer_submission,collapsed_source_rows,distinct_attempts,distinct_items,distinct_sections,kept_attempt_no,kept_points_received,max_points_available,points_lost,points_possible,verdict
019eb11c-410a-7ffb-86e6-a0294c669670,7480755450,Chapter 5,133344197,2056090571,1,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7623314096,HW 12/6,56939036,2087850248,n/a,f. 3(w+w),2,2,1,1,2,0.3333,0.3333,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7623314096,HW 12/6,56939036,2087850248,n/a,c. 8w,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939036,2089378617,n/a,b. 12 cans for $3 and 30 cans for $7.50,2,2,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939036,2089378620,1,<,2,2,1,1,3,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939036,2089378620,2,>,3,3,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939036,2089378620,3,>,2,2,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939944,2089378628,4,30%,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939944,2089378628,3,35%,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7623314096,HW 12/6,56939944,2087850248,n/a,f. 2(3w+w),2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,HW 12/9 Spiral Review,56939944,2088752001,1,n/a,4,4,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939944,2089378620,2,>,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939944,2089378620,3,>,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939944,2089378628,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,56939948,2212794316,1,increases,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,HW 12/9 Spiral Review,56939948,2088751497,3,n/a,3,3,1,1,3,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939948,2089378619,n/a,a. <http://app.schoology.com/system/files/http%3A/%252Fapp.s,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939948,2089378619,n/a,d. <http://app.schoology.com/system/files/http%3A/%252Fapp.s,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939948,2089378620,1,<,3,3,1,1,3,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939948,2089378620,2,>,3,3,1,1,3,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56939948,2089378628,4,30%,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,56939948,2212794316,3,not due to,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,HW 12/9 Spiral Review,56940720,2088752001,2,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,HW 12/9 Spiral Review,56940720,2088752001,1,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,HW 12/9 Spiral Review,56940720,2088752001,3,n/a,2,2,1,1,2,0.3333,0.3333,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,56940720,2089378619,n/a,b. <http://app.schoology.com/system/files/http%3A/%252Fapp.s,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,56940728,2212794313,3,<strong>Causation</strong>,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,56940730,2212794316,1,increases,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,56940730,2212794316,2,increases,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7626416439,HW 12/9 Spiral Review,73961246,2088752001,2,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,73961376,2089378620,3,>,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628391502,HW 12/10 Spiral Review,73961376,2089378620,2,>,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628347421,HW 12/10 Spiral Review,73961516,2089350320,2,7,7,7,1,1,7,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7628347421,HW 12/10 Spiral Review,73961516,2089350320,3,11,7,7,1,1,7,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7801021169,HW 4/11 Chapter 8 Review,85217664,2135716323,1,n/a,4,4,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7801021169,HW 4/11 Chapter 8 Review,85217664,2135716323,4,n/a,4,4,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,88723509,2212794313,2,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,8122018182,Chapter 4 Practice Test #3,88723509,2212794313,3,<strong>Causation</strong>,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-410a-7ffb-86e6-a0294c669670,7623314096,HW 12/6,98608531,2087850248,n/a,c. 2(3w+w),2,2,1,1,2,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7816901887,Home Sweet Habitat: Weekly Assessment: Week 3,109877348,2139441387,n/a,"c. Finally, my friend brought over some bait fish left over ",2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,112187638,2206635502,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,112187638,2206635505,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118223184,Topic 3,116903209,2212053940,3,left,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118223184,Topic 3,116903209,2212053940,2,-6,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,118395895,2247377010,1,the United States,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,118737267,2247377008,1,n/a,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,118737267,2247377010,1,the United States,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,118931489,2206208617,n/a,c. 20+23=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,118931503,2202722374,3,5,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,118931503,2202722374,5,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,118931503,2202722374,4,4,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,118931503,2202722374,2,4,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,124865505,2206637711,2,7,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,124865505,2206637711,3,2,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8241880942,Topic 5,124866003,2245965961,n/a,c. The function is decreasing.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8076260570,Chapter 4 Test: Equal Groups,125369131,2202523085,3,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8076260570,Chapter 4 Test: Equal Groups,125369131,2202523085,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8262227805,Chapter 10 Test: Addition and Subtraction Relationships,125369133,2250523494,4,12,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8262227805,Chapter 10 Test: Addition and Subtraction Relationships,125369133,2250523490,1,False,2,2,1,1,2,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8262227805,Chapter 10 Test: Addition and Subtraction Relationships,125369133,2250523494,5,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,125369141,2206208617,n/a,b. 16+27=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,125369141,2206208617,n/a,c. 20+23=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,125369367,2247377008,1,n/a,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,127334760,2247377008,1,n/a,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8241881061,Topic 5,131833911,2245965990,n/a,c. The function is decreasing.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,131833911,2206637703,3,"<p dir=""ltr""><img src=""https://app.schoology.com/system/file",2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,131833911,2206637703,4,"<p dir=""ltr""><img src=""https://app.schoology.com/system/file",2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,131833911,2206637708,n/a,c. c10d-2c8,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,131833911,2206637711,1,18,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095123351,Topic 2,131833921,2206635606,2,no,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8241749400,Topic 5,131833925,2245938924,1,n/a,2,2,1,1,3,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,131837771,2206637703,2,"<p dir=""ltr""><img src=""https://app.schoology.com/system/file",2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,131837771,2206637708,n/a,a. cd-12,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,131942347,2206208617,n/a,a. 13+30=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,131942347,2206208617,n/a,b. 16+27=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,131942347,2206208612,n/a,c. bag of 45 marbles,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8283391522,Art Everywhere: Module 5 Assessment,131942364,2255445747,n/a,b. that Gibson won the French Open,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118219310,Topic 3,131942370,2212052581,n/a,b. ?8 + 12n,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118219310,Topic 3,131942370,2212052581,n/a,d. 4(3n ? 2),2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,132358880,2202722374,5,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,132358880,2202722374,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8018759369,Chapter 4 Test: Addition Concepts,132358919,2190293762,2,4,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8018759369,Chapter 4 Test: Addition Concepts,132358919,2190293762,1,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8018759369,Chapter 4 Test: Addition Concepts,132358919,2190293762,5,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8123427408,Chapter 6 Test: Addition Strategies,132358925,2213143369,n/a,b. 6+6=12,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8018759369,Chapter 4 Test: Addition Concepts,132358933,2190293762,5,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8018759369,Chapter 4 Test: Addition Concepts,132358933,2190293762,1,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7806926683,Home Sweet Habitat: Weekly Assessment: Week 1,132502380,2137164165,n/a,c. Wild animals do not make good pets.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8123427408,Chapter 6 Test: Addition Strategies,133741154,2213143373,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8123427408,Chapter 6 Test: Addition Strategies,133741154,2213143369,n/a,a. 5+5=10,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,133934211,2206208617,n/a,c. 20+23=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,133934211,2206208617,n/a,b. 16+27=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,138506886,2206208612,n/a,c. bag of 45 marbles,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,138506886,2206208617,n/a,b. 16+27=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,138506886,2206208617,n/a,a. 13+30=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,138506900,2202722374,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,138506900,2202722374,2,4,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,138506900,2202722374,4,4,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8077264048,Chapter 4 Test: Addition Concepts,138506900,2202722374,5,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776643,3,No,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776637,n/a,"f. 800,758",3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776638,1,"976,421",3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776638,2,"124,679",3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776639,2,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776640,1,Mount Root,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776640,2,hundreds,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776643,2,No,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776643,4,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7999771774,Chapter 1 Test: Whole Number Place Value,138506934,2185776647,n/a,"a. 9,281",3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8093370742,Chapter 5 Test: 2-Digit Addition,138506942,2206208617,n/a,b. 16+27=?,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,138555731,2247377010,1,the United States,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8247281686,Topic 5: World War I and the 1920s,138555753,2247377008,1,Believed the United States should help achieve peace but not,2,2,1,1,2,1.0000,1.0000,0.0000,3.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,138600375,2206635507,n/a,b. -4 · 6,2,2,1,1,2,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,138600375,2206635507,n/a,e. -1 · -12 · 2,2,2,1,1,2,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,138600375,2206635507,n/a,d. 3 · -8,2,2,1,1,2,0.6667,0.6667,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125581,Topic 2,138600381,2206637177,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095123351,Topic 2,138600382,2206635611,n/a,a. g = 0.4t,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095123351,Topic 2,138600382,2206635611,n/a,e. g = 25t,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8241746024,Topic 5,138600390,2245938592,1,n/a,2,2,1,1,2,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095123351,Topic 2,138600391,2206635611,n/a,d. t = 2.5g,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095123351,Topic 2,138600391,2206635611,n/a,a. g = 0.4t,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8152768442,Thermal Energy,138600392,2220338695,1,transfering heat by radiation ,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095125773,Topic 2,138600395,2206637708,n/a,c. c10d-2c8,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118223184,Topic 3,138948896,2212053940,2,-6,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118223184,Topic 3,138948896,2212053940,3,left,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8102313694,Unit 2 Part 1,138948896,2208325984,n/a,d. It gives background explaining the central idea: ?The ?Jo,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,93987215,2206635502,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,93987215,2206635507,n/a,d. 3 · -8,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,93987215,2206635502,4,16,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8095122686,Topic 2,93987215,2206635507,n/a,b. -4 · 6,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118219310,Topic 3,95720286,2212052581,n/a,e. 4n + 22 ? 12 + 8n,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,8118219310,Topic 3,95720286,2212052581,n/a,b. ?8 + 12n,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413b-7a66-a7d8-a18f14736ede,7823076023,Home Sweet Habitat: Weekly Assessment: Week 3,95720379,2140971900,n/a,"b. First, a few frogs moved into our watery pit.",2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955257,2192252412,n/a,f. 4×100=400,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955257,2192252416,1,n/a,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955257,2192252420,n/a,"f. 2,150-23=2,127",2,2,1,1,2,2.0000,2.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955257,2192252412,n/a,e. 4×70=280,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
