school_name,item_id,item_name,user_uid,question_id,position_number,answer_submission,rows_in_partition,distinct_orderkey,distinct_submission_grade,submission,points_received,points_possible,keep_determinism
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,100886683,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,124421570,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,124421570,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,132721640,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,132721640,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,135741689,2192554629,3,<strong><em>x</em> = 9</strong>,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,135741689,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,137497393,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,137497393,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,137498414,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,137498414,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,137857105,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,137857105,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,140435414,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,140435414,2192554629,3,<strong><em>x</em> = 9</strong>,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,140605426,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,140605426,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,73961288,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,73961288,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,73961436,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,73961436,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649685,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649685,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649693,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649693,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649703,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649703,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649705,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649705,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649716,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649716,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649723,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649723,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649727,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,85649727,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,98608520,2192554629,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029075849,Module 10 Test,98608520,2192554619,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,110144292,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,110144292,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,113154116,2192554981,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,113154116,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,113383156,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,113383156,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,117497940,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,117497940,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,123362771,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,123362771,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,123362965,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,123362965,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,124450250,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,124450250,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,131921301,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,131921301,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,137497394,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,137497394,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,137498413,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,137498413,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,139342626,2192554991,3,<strong><em>x</em> = 9</strong>,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,139342626,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,139415473,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,139415473,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,140832749,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,140832749,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649683,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649683,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649688,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649688,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649692,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649692,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649718,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649718,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649731,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649731,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649736,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649736,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649738,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,85649738,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,89121754,2192554981,2,<strong><em>x</em> = 6</strong>,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Athenian Academy of Technology and the Arts,8029076125,Module 10 Test,89121754,2192554991,3,<strong><em>x</em> = 3</strong>,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124292901,2241796381,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124292901,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124292901,2241796381,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865989,2241796381,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865989,2241796381,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865989,2241796381,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865993,2241796381,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865993,2241796381,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865993,2241796381,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865999,2241796381,3,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865999,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865999,2241796381,2,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942343,2241796381,2,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942343,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942343,2241796381,3,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942349,2241796381,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942349,2241796381,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942349,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942352,2241796381,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942352,2241796381,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942352,2241796381,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942362,2241796381,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942362,2241796381,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942362,2241796381,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,132358970,2241796381,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,132358970,2241796381,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,132358970,2241796381,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506870,2241796381,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506870,2241796381,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506870,2241796381,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506877,2241796381,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506877,2241796381,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506877,2241796381,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506912,2241796381,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506912,2241796381,2,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506912,2241796381,3,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506921,2241796381,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506921,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506921,2241796381,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506939,2241796381,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506939,2241796381,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506939,2241796381,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,139631618,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,139631618,2241796381,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,139631618,2241796381,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,141005573,2241796381,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,141005573,2241796381,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,141005573,2241796381,1,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860857,2241796381,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860857,2241796381,3,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860857,2241796381,2,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860858,2241796381,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860858,2241796381,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198449,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860858,2241796381,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109348319,2241796396,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109348319,2241796396,3,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109348319,2241796396,2,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109348322,2241796396,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109348322,2241796396,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109348322,2241796396,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109673708,2241796396,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109673708,2241796396,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,109673708,2241796396,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,116903207,2241796396,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,116903207,2241796396,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
