"Item ID","Item Name","Question ID","Associated Question ID","Total Points","Question Type",Question,"Position Number",Sub-Question,"Answer Option","Answer Breakdown","Answer Breakdown","Correct Answer","Correctly Answered","Most Points Earned","Least Points Earned","Average Points Earned",Standards,Standards
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",3,computer,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.41_PM_64471da9f30cc.png>,0,0,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.25_PM_64471dce33b5b.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",3,computer,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.14_PM_64471e19199d5.png>,0,0,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.25_PM_64471dce33b5b.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",3,computer,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.25_PM_64471dce33b5b.png>,20,1,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.25_PM_64471dce33b5b.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",3,computer,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.28.52_PM_64471edc0a56a.png>,0,0,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.25_PM_64471dce33b5b.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",4,puzzle,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.41_PM_64471da9f30cc.png>,0,0,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.28.52_PM_64471edc0a56a.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",4,puzzle,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.14_PM_64471e19199d5.png>,0,0,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.28.52_PM_64471edc0a56a.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",4,puzzle,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.23.25_PM_64471dce33b5b.png>,0,0,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.28.52_PM_64471edc0a56a.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449293,,1,Matching,"Greg asked his classmates which indoor game was their favorite.  Using the data provided fill in the tally chart. board......5 students card.....4 students computer.....6 students puzzle.....3 students <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.21.32_PM_64471d1f3481c.png>",4,puzzle,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.28.52_PM_64471edc0a56a.png>,20,1,<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.28.52_PM_64471edc0a56a.png>,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449294,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_64472136e19ad.png> How many children chose the beach? _ children",1,n/a,6,20,1,6,1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449295,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472d362f9f4.png> What would be the the correct label for the bars?",n/a,n/a,"a. game",2,0.1,"b. toys",0.85,1,0,0.85,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449295,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472d362f9f4.png> What would be the the correct label for the bars?",n/a,n/a,"b. toys",17,0.85,"b. toys",0.85,1,0,0.85,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449295,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472d362f9f4.png> What would be the the correct label for the bars?",n/a,n/a,"c. children",0,0,"b. toys",0.85,1,0,0.85,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449295,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472d362f9f4.png> What would be the the correct label for the bars?",n/a,n/a,"d. yo-yos",1,0.05,"b. toys",0.85,1,0,0.85,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449296,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_644721fe6206a.png> How many more children chose the zoo than the aquarium? _ children",1,n/a,4,18,0.9,4,0.9,1,0,0.9,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449296,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_644721fe6206a.png> How many more children chose the zoo than the aquarium? _ children",1,n/a,5,1,0.05,4,0.9,1,0,0.9,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449296,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_644721fe6206a.png> How many more children chose the zoo than the aquarium? _ children",1,n/a,11,1,0.05,4,0.9,1,0,0.9,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449297,,1,"Multiple Choice","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_64472427e2268.png> Which place did the fewest children choose? ",n/a,n/a,"a. museum",20,1,"a. museum",1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449297,,1,"Multiple Choice","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_64472427e2268.png> Which place did the fewest children choose? ",n/a,n/a,"b. beach",0,0,"a. museum",1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449297,,1,"Multiple Choice","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_64472427e2268.png> Which place did the fewest children choose? ",n/a,n/a,"c. zoo",0,0,"a. museum",1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449297,,1,"Multiple Choice","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_8.38.48_PM_64472427e2268.png> Which place did the fewest children choose? ",n/a,n/a,"d. aquarium",0,0,"a. museum",1,1,1,1,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449298,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472e0aacee0.png> Which is the best title for the bar graph?",n/a,n/a,"a. Books We Like",0,0,"d. Toys in the Store ",0.95,1,0,0.95,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449298,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472e0aacee0.png> Which is the best title for the bar graph?",n/a,n/a,"b. Favorite Yo-Yo",0,0,"d. Toys in the Store ",0.95,1,0,0.95,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449298,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472e0aacee0.png> Which is the best title for the bar graph?",n/a,n/a,"c. Children’s Dolls",1,0.05,"d. Toys in the Store ",0.95,1,0,0.95,MA.2.DP.1.2,MA.2.DP.1.1
7893399569,"Chapter 17",2156449298,,1,"Multiple Choice","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2023-04/Screenshot_2023-04-24_at_9.30.06_PM_64472e0aacee0.png> Which is the best title for the bar graph?",n/a,n/a,"d. Toys in the Store ",19,0.95,"d. Toys in the Store ",0.95,1,0,0.95,MA.2.DP.1.2,MA.2.DP.1.1
