Identifier,Strand,strand_ID,ID
3cf62b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,aa3e3063d87e5815510c6fd1950ca25d6863e5fec43d6ee4801fe9d6a5888edc,6415
3ce02b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,7e7ca4fc0f88b296f354cd4863393f889a86f1ec451e7935e2ea40ddb6a40c9c,6445
3c4e2b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,6bf4a90f6b4251512eac03dac208f2ef6fb395ea2ca12b30b0c5dbad5a381f52,6465
3ba42b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,25816a449387e395ce45dece6f8d2f8a97adf7961d634d99c3cef9468f0873bb,6478
3cc42b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,a03692d9b1c3f6245fbb0b904c5b7f508c7e0394a117b824a4804af6a9a02075,6490
3cfa2b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,4dfb917d8841cc0ceea7ba5ea6ac0afe61307e260f0c5c51ab12f0f4d13894dc,6491
3c892b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,788d5ae23e63d5f899029f1ef5ff305199205babce6491be6ec95f80a9ed370d,6575
3c6a2b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,5ac22537d330d25ab871b8ef356ef773e511e77367aea6975b0e50e8fb868abb,6630
3cd62b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,894f7028045b28841a1eea9670956c9171d8c665a41d4ca689d8936d122a70f5,6645
3cc72b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,a23feb327ebbb21be14763e5650b96d4cdfd7cdf3e01a46f4e5990369c61d9cf,6696
3cf82b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,be846be20233207ade2dd09c9d85e292e703223b037b389512afb61b5f582b1b,6760
3cfd2b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,0f4194b27206166cb348788219404873d2715dcee755a59fe76aa9c67e088c5f,6813
3ba12b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,0d0534d47458c8a9a66d6990464ef35d568c8c848fea6aeec0c4ea8332ef14d0,6845
3cfe2b67-8bad-44d5-bb62-d37ecb91f432,Algebraic Reasoning,be9111e5f9d09d065a67f7d431ec4a5b758a3d155657d3e8cd67633b03d519f3,7024
3ea92b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),ff1dd72724922a952dfdbe6df7618092027bddceb0b31d99b22dd767acc0aa48,28
3efc2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),518dfe332b3c8c46e28a292c3589312e5da1db42e4eba8b7604a73cf6e786819,193
3f272b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),177885e50a1f5ff8fe9f542dafb2c44f7d68f2f943ab1709e83b89f8679da7e7,206
3f042b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),67b32e8df447f9c2215779948969db8908b92b9891d30e4343119a7167558457,229
3ed12b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),ef765691007753997c02c48c3525cdfbe8050ae006db9848ae9aa75b894631ea,299
3ea12b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),8e7f41e4f485910a966f9874f754b638eecba0dd28dde21ad2fd44b089730705,391
3f2d2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),5cad0e0996b2d1d5971fb53b89cb468ec411974d4b5a123e40b5e8755f03d64d,426
3f222b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),b0425ea0ce2f0366afc273f17ed1665fbd5d069acba91dc593fb46b63dc00dba,523
3ec52b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),10dba40cb65938afb0042586bbe263ec6c3bbf422c582e6f76b83f9bb23630fc,625
3eb82b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),87bda4e3e0476f535c2340dd477fddaf0e6683138645e3c9c69cab3615959ba4,745
3f112b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),88c5e06155775296e960ef3281b725b020b9060a56d585c7faf0659837e38718,781
3eee2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),55fcca840bb5be723518f4ac6956596c0cb8c9049efe4c770717263733a60e0d,811
3eb52b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),4eaf3e4b707de88621713b557dcc32991b9ec5151cd4f9e47b1f30eddb8ce5b2,850
3f202b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),025e55d8f178716f0eb70fadc3f2133355ebc8323f6c1c41c13ba8a42484f91e,888
3ef52b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),827292ec3bc00273285d7ed2da2eb1f7c22a8252ef59b71a36137a91f185e43b,1113
3ee62b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),8904c13ace50d416d76aba97a6672f364428520a1b0a78a2e8414ae08475b068,1157
3ef92b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),0d9f3822bf36b8e4e26efb9b2da2514eece0a9b8d25405741c41c2fbed723009,1158
3efd2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),528d30fa1d1aa37a0efa54dc14e7fb8493a0dc1ef629665fe22bc9b74ee9cdd5,1195
3f002b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),eac2a70bf6face283edda23179f84c621870b81a19ec262464053e7b5e9a72d7,1251
3e9d2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),afc7f4844838fda1dffa48eb6deb5ac7a97d4ed484362bcfc41778a056b173e4,1261
3ec92b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),37cf91171d3402272ba2a5b3fe62afa317d2fa6763ffcfe4d582b8433329ff86,1355
3ea02b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),858632333c3cfbd98f3f7d5416ca903048c9154bad8e45c0afc99b05d6432889,1453
3eb92b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),911cf43554c64e845eb56b95368561337336a06061a94f880d4a6d184ccbd68e,1473
3ebd2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),2c251ab9eedc691964110202bdd1ead282f1a1c3e257cdd5d0b0dc015b4ecd78,1490
3eb42b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),582b1dcd9dc0e0b3cfbb9ba6a253ed7dbf70174c0b5538f50191e66d256d2f47,1569
3eaf2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),417050d863fed34ebbc09162f8a0f71d9a15a0c516333f84beab2682201f056e,1581
3ec02b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),7fffb9ee94f1caa62548de57799922f659b1293c8d687ed477acacff0452e2ad,1592
3f172b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),2bc0749d72ee4ec1553cec05ee32a4cc9f52d205baffaa34cf451c8aac716b9e,1650
3ee42b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),3eeb83bc981a3cc21958e740339528dceb33040c274f5b05d6f4501801797ce0,1723
3f0a2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),f2d028ba4082c1e6377c27ffe8860e8002845d8ca282c1549a266d3a528976ac,1724
3f092b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),3b98bc3a1fff5ef83cbf7245e64162667cbce614b1fa3eba9524063bbb00c0c2,1756
3f162b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),6c96d5346a59d118b1175e75a2eec9e015351042516d83d42214e7601abd9b85,1757
3f1e2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),2f5ea6f2801695590d0ebee1e7579dd4634692af52e6f16a639134eb41b3ad72,1823
3eb62b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),bb72b23f0b11d10c70a0f7acf3a07af22ec01e3195848dbfe84b96584c02fdaf,1894
3eb02b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),4ed7fd4f9364c56b97dfcd482471f4d0c493bb141d0db90d5564230632146df5,2001
3f132b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),c1d606b9061473b17285d93fb3cf8a095a6303681919d92d83141be9f03f8c9c,2041
3ed92b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9ac755df3a2208c7a171307735aac8781cf4b45d242f279ad49068605fe80eca,2060
3ea32b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9883a96bac47f34de3b9abc8590d428d25729f4f8770fcaad228621884db359b,2145
3f062b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),e65c52ad3c8ea5d3cfbe9b5e46157e0d3bcc80a7eeb1f85ffc309ad22e348ef6,2169
3ec62b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),2c3b5b25204609d5f26340ae473f98281919e7eb197a39e6114c7fbf85a8348c,2226
3ecc2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),b1768e97932602c69073806f2955c79c73c4ffadb4c0d0365beb51d90087f54a,2248
3ef12b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),f07bf501dabf23dc9ec8b37823cf6e35dd9e10331cc1bfea6aaf2ef171c3ca04,2365
3f1c2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),a8347096af4bd43eef6142bb581a27bc2ed59fbfb0f3393e25ed55914ef6fecc,2374
3ecf2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),faba3f37d62814444adba829f81146cc3687aaddcb9ea52c10e10c2a413fcb8a,2424
3eb22b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),98aea227cc82cee94bbc3f4ac04282b81589bdaffd8f66982f09ebba58f04087,2434
3eed2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),792e3a6bd02df99bd58cf2fb8bf2acf05ba14c4cca711608f3ad6330c9536d3c,2442
3f1f2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),7c915dbead6a3bba4af8fed98f736492f344191be5fc8941145ed1b5dbf7243c,2467
3f252b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),b921831aec7d29e9f103c8b3d7a156006cc552b2fbd0af852b191beafd2507a0,2486
3ee22b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),03fb8589a5ec85cb0516e982e2904912903639adf71cf1f921ee74a82ee033bf,2491
3f0d2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),cb05917a3bb800703fd1894205fb54416bd5424aa5cc70d09b3f40afeed2695c,2502
3edb2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),c089402c07ff77a67914faeca26c4f5f8b617ea2cfe5dd696396a8110f87e667,2571
3edc2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),01b13098a9b22b6c64d3f4b523f085348ca4270a7248fba42194fc5c335f2f4f,2598
3f2a2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),b7d5044409b7d956f1dee4719ee93eca370ea30b143000445f2c10ceb613987c,2599
3f192b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),14222bdf2758a668d75d49cde345f5ccd24a07b4f67806fb8d6d85639e09602d,2638
3ebb2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),6c9d1cbdd47fa2a86f2ef0bae30e8d69b519c0eb2283df2cd94bacd1f691c270,2768
3e9f2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),39fef49d6fd2ad8aed10b1bc1d94f179dff1f284146d7bbc9ecce847b39a83d3,2798
3f082b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),831e3e408d1b5693886ea930d0f888c7ce071416fd19a149470ae97771379614,2815
3eeb2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),8302615ec19c39218544fad7ac2925b512dd05793847432a576747d8ce6b63fc,2821
3f142b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),f0bc35bce53cfc06b1baef445db4f3a2528d6c81e339ee0adc50bb972bbbcf37,2838
3f2c2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),3b58287b2ecc3b4e503c6236dd0ebc53a5b9c660eaf63104e2ea0464987a0098,2844
3eef2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),a579a804c3ff9570fe3428e8305b96c3a7394cdadcc21aac7ea2c30503d366c3,2901
3ed02b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),33929ca98cd921c764a3664e0b0ac8d498e80ad52d8595197285b5af1c093bff,2974
3ed32b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),eebad4e7856c6c5cfa72fc4320b3ab4f1bbd775d0e6dd829d107ec6970e782cb,2982
3eb32b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),45277a5db7c3002737ced48fd033c3c950f24245e5111e4a926e3e0804ffe3fd,3118
3ead2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),157d0074e53e01ffb6ca6104dac3d88679e803da0277bd83f9e05ea8a9dacecc,3132
3ea82b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),a194bd1ddb7991c62e5b363bcf5353865f524843df320081e94650217baa12da,3139
3ed72b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),7c15b0429fb092f574a33fce97b77715122614649223b9ed9bf6b1bf08983839,3231
3f282b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),dc9cc80a347babb1654d42b0d99b1f632a9edaf26c114a4c99489e21af93dafd,3268
3ef42b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),80c8e796c264e2280e6b6778a86ad3a1a064bc5cc697ff70a379b2d4624d2dc0,3279
3f102b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),864eb0fd37c42a7e0d112180eeb60f05540afe54c0fe19068505bf3d0fb083e0,3296
3ed52b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),b75264824b8dfb6665f01046f2d35eff96ba5f830411d4aa4cce289623931126,3315
3f152b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),8564d6b936e8106b3cd0087fbbdcc16aad1328d585165d4f49850926e6cccae1,3316
3f032b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),938dfeaf2961ae07402e8963b6fcd044864dfbd8dff1e684a5b5ed4b0f906fb1,3344
3f0b2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),6eae06fd765234ff66a43a30d53a67da1a9d339201d6bf696bad08f7418a67af,3345
3eae2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),3af954d98c6a885e6c37371b38982633fa902315ddf9cd5dea800c10f0928efe,3433
3ec22b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9485c1a1ef3bf9ccd73fd9b5c105b86c8bfc9f1b7a23633f9024dc2f3d8732bc,3434
3ed42b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),c775bb5aa135a9d3961b531375a1ed44630f23ee16ae8871f172a9c478eb03f5,3597
3ee02b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),84556df60289b716e46501528264080ac9db6aa609f25914515210ad72043e40,3644
3edf2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),adef0e612d53a2a5ab7ef7eff93c8fd10ae2058984e34b7abf0ca68bdc21dc2e,3705
3f232b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),e221d6e52fa57471830b5d0528245ffe7239712d7756de44a4ad5da9a0281919,3759
3ee92b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),bb0b7fc7d2fa450525a892e0fac9c7ccb604a9e1da01646b65963b017eb4e2f2,3778
3ef02b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),b726ba1e1676e558d15d291c018e704377457c989a81f8a4291d9e1ee1e09bcd,3820
3ea42b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),c8e5e69b713f20614396a6aecedaa4776818db31318e7eca6ce1ef8318c07d00,4047
3eff2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),52d4267e4e34cfd198c1ceb9e2ee2771fd68e3e53c002290878367b13ce56a33,4054
3ede2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),1bc4439dedf8fe0ddc2f721e7e2570b982df196f03e019dab7261dacdf3174bd,4143
3f262b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),2fc5a831a977d4cacd466ea792e9916384f18761f5cb1250a171edd53d18b802,4291
3eda2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),343938e9390b2c06210ba947f9260bf2633eb8f28c3a135ce7a7a854f203c4bd,4375
3ee72b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),df6b4263ae65c5863a4598980057d2a5fed23e05c026d83349656554c35320ca,4401
3eea2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),021695c55698030665033acc8158ddb877a4b5ccc104e7bc1ffe695d6427044b,4414
3efe2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),cabe2b8526c478b6181124de4e4ccafc3a0406f797e3f83245f8c8b27806e56e,4420
3eca2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9043bfe629ca0375caf0922eacc58dcd8edc8f443d1573a5df222ee24af0b9a1,4466
3ec32b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),c52e89df27eee8c15c49c9e20e45353ec35b9a53c2293813726d66b9eee443ed,4618
3f022b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),82333a58618487061ec9a1eaf79d3d277b781ecd450d0b2e829b0e89271d1696,4675
3ebf2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),5047694d1857e3cdf59e52dbd96406c068d46000e24a57e7f30a433688097a55,4704
3ece2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),dc81c35e660e75ad7e84821edf87a485b66b8002bfa2847dd26526fcfc402925,4722
3f182b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),2c9ea56370b39baf6633e20aa20b56413577e59fdc7e2e9a192fff35011a6b3f,4795
3ea22b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),501f7ff461f9a49c58112809f4341bfc7892a3e24faf49b813561df29a41d0c6,4854
3f0e2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),43290b8145dc3dfa1608fe0bc51e782946ff6ebc00fb99089a1fd5e8b44a894f,4878
3eaa2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),4a61ebd300a59289a8268598907072fc41adadc61381f1e23ad1ada5ec2b4104,4902
3ebc2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9be2667a31aa6041f85d0ceae21ff5cbad5a07437bc63578c63c3897da034aef,4912
3ed22b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),65d6a56bc61d760ab2ab28fc89b797b50ac7679daea1c50381e09bf709ad0374,4918
3f0c2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),51e2483fe2ae6b2a83faf709d83b29fab88345b9be5ad675693caa27ddcd7588,5015
3f122b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),0657457c11f7dbfd28eb619df8346281b05c755656cc6cb20c38a027fcf55559,5042
3ebe2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),34d17ec52b225f914a3271a1be5e67f01dd0a69d36f7483c0292b2c6e967a908,5228
3ecd2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),fdae67738bd61aceeb5997a8acd4e4b6544ea61e793ab5e0944b252843f2c2b3,5270
3ec82b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),6aca08f42515a6744f9d83d10e75c7ea622bc892802bd3c54cd563a3806b5b0a,5395
3f072b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),a995fb80cf9c9ec0d3883710804964b078c6a6f22543339eadcb07a0bcebc17d,5431
3eb12b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),440247a8ddee13e4d878cf5d170bf614c9a18bbec7d9dbf3207e48405397ed33,5494
3ee82b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9d9d0b65d3fff9fd028f943e454f87dc25ca7677d5aecdc5799a9b56beb0e703,5532
3ed62b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),499bb226e67968f1393ce6bf9a19f74619603f47828adde5e722a70da599ee1e,5549
3ec72b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),060bc1ff11e721177cf30607637df94966744c994d011508940bd71be54adc12,5560
3edd2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),58866af5dd46f37dc696246fa7ccdcf78f60f1332364731388f6214b42484a57,5631
3f2b2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),004e23a88a7ebc13d7c0009a187d55cf03ad0b7eccb33118cb509834a32cc769,5674
3f1d2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),7d31e0b3e26d8747b799a364341d5a4a2fd59815a929d7a143a16fdfc4be610c,5811
3ea62b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),a31a77e4facb16153c0f9d1f8961d5bb4c306a3cca886889365053a37c52a206,5819
3f012b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),bdc7ffb3915479dd349b86832ac0205ccc8ea8a3a7b658d0018b7274733ea24c,5858
3f242b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),81adecee5fecb413607b2149e105289aa76e150a32853593b9e18db7509fe663,5859
3ee32b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),591b7c6edc9171dd59b0db89165ab9463a22fc29d31ee2ab95bb3bd63031d4cf,5864
3ef32b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),44228cac4af0b39ae859d90ee2af2cfb10f0362b48f02d0426f8aa7e01a5efea,5923
3f0f2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),73ea65e2f7233deb443d00802653e02e48d47ea1f59f404510752c4e10424153,6045
3ec42b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),61b3ba84574ea01cd22a89ef64a7bfd587db1b3295a3ba77bc6c4737eae4acd7,6071
3ecb2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),035bc40ffcaf52fb7ebe4d6ad81c7d94c06b9e3fb0c04ad274f5b16f20ec4b2e,6095
3efa2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),fc6f8dc143d21ab39fddb24fb7b7bcda6cbe770ad212f745fa9fa53320e27fd6,6113
3ee12b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),433136e855b53e81c2ad1066b40e41f54b266c0abbf06847204a2d130301f4c3,6175
3eab2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),27078dbbc0256369fd87b59e95a1599a56a1df5b42b7265a8f1540965f3e496a,6219
3ef82b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),8855294d03a82ad089042d872c158e3f0877d8007329e50da1693ae6c98f7a41,6220
3ee52b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),e89b1e5943b4ddf1201c37c7362c4d5df0bda2d582731baa42f6abf0cdad73f5,6234
3ef62b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),196dc8a02c1019acf57877fb2e4953bf51bc5e100fbaf6ce47c1a595cac56c82,6299
3f052b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),21df7d0b18db54538abbdf528a3b90ff2990a6b02ec28f66e2920eae40bd3682,6368
3f212b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),76af3c25cfee8c192e18d40b534a9d2acd2054ac1e06fb9967d3a07ebeda9a23,6423
3eac2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),71aa0ea2e6cd46c4126c078a16a0ac155fedb89ab4c5ef9c18a5f2b739f8becd,6471
3f1b2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),c4c3e2b6a0bd9247a25db1fbe4cb93a66b6267c47563679c4f308c23ebc4b0a4,6516
3eb72b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),8cff90df214ed89433e6c7b53a18f29a2da44cf5af975dcd0eaf0eb065129fe1,6545
3f292b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),6bc08dfc55baea61b225d8b35956716a3204d35cd4829b11be2b82bc90292466,6599
3f1a2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),01fd21510a5c06b145d631f689669cdc06b14c7607cefcd9de09c74bf28dbd57,6606
3ef72b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),9fde35161c06ba2273d164d5f8ec3e20c88e616178db6f39df2f5987f1ec1198,6637
3e9e2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),48f10d2263fbf15383c82c8e505e625786e5e38037ccc364a336364b0a4155fd,6658
3ea72b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),dcf063c34286b42d250b24ff215de5ca35f3ae133ce4399670048c5928844861,6669
3ea52b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),57feae8afb6d166f1c4856b082d02d989513bb46e44e4e32b03e6b7c9e846af4,6674
3eba2b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),f54f3ca89e20ab20c746b6039c6dd250c080842889a14169c6ba0d59a3743583,6677
3ec12b67-8bad-44d5-bb62-d37ecb91f432,Civics and Government (Starting 2023-2024),3a3da6e9169f0a0622b11cc621eb3680ffba81e19e3365971268d575da946936,6727
